Date,EM_PRICE,EM_TR,EM_EMEA_PRICE,EM_EMEA_TR,EM_LATAM_PRICE,EM_LATAM_TR,EM_ASIA_PRICE,EM_ASIA_TR,ACWI_PRICE,ACWI_TR,DEV_PRICE,DEV_TR,DEV_NORTHAM_PRICE,DEV_NORTHAM_TR,DEV_EUROPE_PRICE,DEV_EUROPE_TR,DEV_ASIA_PRICE,DEV_ASIA_TR,UK_PRICE,UK_TR,IRELAND_PRICE,IRELAND_TR,GERMANY_PRICE,GERMANY_TR,AUSTRIA_PRICE,AUSTRIA_TR,SWITZERLAND_PRICE,SWITZERLAND_TR,NETHERLANDS_PRICE,NETHERLANDS_TR,BELGIUM_PRICE,BELGIUM_TR,SWEDEN_PRICE,SWEDEN_TR,FINLAND_PRICE,FINLAND_TR,NORWAY_PRICE,NORWAY_TR,FRANCE_PRICE,FRANCE_TR,ITALY_PRICE,ITALY_TR,SPAIN_PRICE,SPAIN_TR,PORTUGAL_PRICE,PORTUGAL_TR,ISRAEL_PRICE,ISRAEL_TR,JAPAN_PRICE,JAPAN_TR,AUSTRALIA_PRICE,AUSTRALIA_TR,NEW_ZEALAND_PRICE,NEW_ZEALAND_TR,HONG_KONG_PRICE,HONG_KONG_TR,SINGAPORE_PRICE,SINGAPORE_TR,BRAZIL_PRICE,BRAZIL_TR,MEXICO_PRICE,MEXICO_TR,CHILE_PRICE,CHILE_TR,COLOMBIA_PRICE,COLOMBIA_TR,PERU_PRICE,PERU_TR,RUSSIA_PRICE,RUSSIA_TR,POLAND_PRICE,POLAND_TR,HUNGARY_PRICE,HUNGARY_TR,CZECH_PRICE,CZECH_TR,GREECE_PRICE,GREECE_TR,TURKEY_PRICE,TURKEY_TR,QATAR_PRICE,QATAR_TR,UAE_PRICE,UAE_TR,EGYPT_PRICE,EGYPT_TR,SOUTH_AFRICA_PRICE,SOUTH_AFRICA_TR,CHINA_PRICE,CHINA_TR,INDIA_PRICE,INDIA_TR,TAIWAN_PRICE,TAIWAN_TR,KOREA_PRICE,KOREA_TR,MALAYSIA_PRICE,MALAYSIA_TR,INDONESIA_PRICE,INDONESIA_TR,THAILAND_PRICE,THAILAND_TR,PHILLIPINES_PRICE,PHILLIPINES_TR,CANADA_PRICE,CANADA_TR,USA_PRICE,USA_TR
31/05/74,,,,,,,,,,,100.892,117.059,93.066,107.474,99.629,118.276,187.667,215.535,75.688,90.432,,,99.049,117.484,198.17,231.46,113.146,125.772,92.71,115.893,153.942,188.346,128.748,153.328,,,292.886,326.68,94.441,113.146,77.844,88.206,209.16,239.361,,,,,237.968,275.771,70.697,81.115,,,310.109,355.05,287.725,321.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.153,153.484,90.258,104.2
28/06/74,,,,,,,,,,,97.476,113.49,91.218,105.711,94.202,112.317,180.238,207.498,68.248,82.011,,,95.293,113.472,193.941,227.104,116.337,129.675,88.856,111.741,145.762,179.255,125.417,149.896,,,279.284,312.054,86.739,104.43,69.463,78.846,212.496,243.706,,,,,229.203,266.144,66.172,76.291,,,308.736,354.567,266.545,298.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.192,148.29,88.529,102.561
31/07/74,,,,,,,,,,,91.462,106.887,84.582,98.397,92.889,111.241,160.167,184.867,63.66,76.97,,,93.088,111.291,190.419,223.575,120.341,134.496,90.677,114.707,150.039,185.389,129.801,155.679,,,289.075,323.533,89.572,108.371,69.797,79.364,213.199,245.043,,,,,206.064,239.773,55.601,64.471,,,259.036,298.679,228.826,257.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.857,150.805,81.285,94.53
30/08/74,,,,,,,,,,,82.39,96.694,76.891,89.83,83.036,99.922,143.011,165.538,54.142,65.925,,,90.794,108.982,184.385,217.068,105.278,118.014,79.013,100.609,132.99,165.263,116.414,140.17,,,247.125,277.113,78.34,95.295,59.978,68.33,197.064,227.026,,,,,183.031,213.469,54.29,63.324,,,199.822,231.594,200.204,225.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.787,136.095,73.707,86.081
30/09/74,,,,,,,,,,,74.454,87.796,68.08,79.926,74.679,90.36,137.676,159.831,47.549,58.385,,,86.48,104.244,181.091,213.777,95.441,107.353,70.522,90.464,123.692,154.665,113.316,136.975,,,201.607,226.599,65.925,80.721,55.546,63.412,171.392,197.994,,,,,184.666,215.877,38.145,44.833,,,162.87,189.977,177.399,200.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.589,122.336,64.919,76.191
31/10/74,,,,,,,,,,,81.329,96.318,79.041,93.184,77.675,94.494,130.929,152.46,49.067,60.741,,,91.247,110.449,188.891,223.58,103.652,116.968,71.328,92.184,133.393,167.795,122.589,148.728,,,236.407,266.31,71.318,87.863,56.128,64.21,169.006,195.79,,,,,168.931,197.977,47.586,56.27,,,173.032,203.043,184.975,210.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.502,135.834,76.151,89.746
29/11/74,,,,,,,,,,,79.808,94.934,75.03,88.842,77.478,94.773,141.028,164.695,41.304,51.63,,,99.652,121.105,190.098,225.627,105.224,119.148,73.276,95.412,136.193,172.335,117.839,143.548,,,223.898,252.85,73.339,90.902,59.167,67.822,181.999,211.405,,,,,186.102,218.609,49.337,58.686,,,137.244,162.309,152.737,174.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.242,124.259,72.406,85.702
31/12/74,,,,,,,,,,,78.237,93.484,73.599,87.519,77.731,95.622,135.219,158.397,42.003,53.011,,,103.353,126.105,201.22,239.467,105.497,119.896,75.418,98.921,133.485,169.979,121.172,148.224,,,210.405,238.247,77.587,96.744,53.148,61.06,168.913,196.793,,,,,178.192,209.823,47.164,56.475,,,136.013,162.127,151.846,173.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.553,125.19,70.678,84.012
31/01/75,,,,,,,,,,,89.398,107.239,82.501,98.481,95.681,118.242,146.632,172.256,65.301,82.917,,,116.387,142.53,206.785,246.745,131.038,149.369,94.209,124.319,154.686,198.101,134.02,164.568,,,234.583,266.288,97.922,122.701,58.382,67.207,171.115,199.941,,,,,186.817,220.491,57.801,69.593,,,182.025,218.312,232.081,266.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.451,144.779,79.571,94.945
28/02/75,,,,,,,,,,,97.047,116.842,86.994,104.21,107.948,133.968,165.729,195.199,82.471,105.234,,,131.816,161.977,217.786,260.542,138.885,158.789,102.547,136.111,164.925,212.371,147.06,181.243,,,241.649,274.995,99.838,125.727,64.231,74.075,179.182,209.959,,,,,213.682,252.746,58.662,71.006,,,207.433,250.029,283.122,325.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.35,148.819,84.302,100.942
31/03/75,,,,,,,,,,,97.51,117.83,88.464,106.337,104.237,129.945,169.149,199.728,75.356,96.691,,,129.863,160.123,216.015,259.091,135.346,155.195,100.687,134.467,160.511,207.845,143.373,177.362,,,231.74,264.399,107.003,135.401,62.396,72.151,169.943,199.73,,,,,218.63,259.137,57.348,69.792,,,218.583,264.567,303.804,350.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.45,144.666,86.095,103.442
30/04/75,,,,,,,,,,,101.3,122.839,91.734,110.637,111.394,139.446,169.626,200.807,86.768,111.863,,,131.901,163.177,212.392,255.402,141.936,163.199,102.979,138.364,166.656,216.935,148.544,184.416,,,245.92,281.301,116.406,147.987,61.97,71.868,177.268,208.93,,,,,218.804,259.907,56.151,68.711,,,246.484,299.358,298.617,345.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.878,146.933,89.71,108.144
30/05/75,,,,,,,,,,,103.447,125.871,95.35,115.367,109.336,137.482,170.016,201.77,89.397,115.791,,,123.801,153.705,210.175,253.368,139.886,161.297,98.204,132.797,166.972,218.477,144.305,179.825,,,237.918,272.85,113.169,144.591,60.418,70.278,168.277,198.927,,,,,217.357,258.724,61.671,75.843,,,244.047,297.46,277.557,321.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.042,150.099,93.542,113.121
30/06/75,,,,,,,,,,,104.504,127.582,99.341,120.561,102.035,128.86,170.159,202.446,75.185,97.902,,,123.984,154.471,208.996,252.578,138.84,160.478,100.66,136.956,160.478,211.107,150.023,187.699,,,233.153,268.121,105.746,135.827,53.248,62.15,160.784,190.672,,,,,219.39,261.687,59.674,73.772,,,244.218,298.734,247.031,287.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.757,153.947,97.774,118.595
31/07/75,,,,,,,,,,,98.483,120.651,93.24,113.526,97.869,124.145,161.496,192.641,71.519,93.64,,,122.973,153.709,190.799,231.162,131.111,151.897,94.156,128.886,150.23,198.654,142.263,178.613,,,227.122,261.86,106.057,136.897,46.634,54.634,152.042,180.878,,,,,207.773,248.368,58.264,72.413,,,228.096,280.037,227.481,265.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.352,152.762,90.96,110.687
29/08/75,,,,,,,,,,,96.723,118.919,91.092,111.282,99.671,126.968,154.379,184.645,80.566,105.995,,,116.587,146.226,188.458,228.896,124.881,145.041,93.979,129.426,150.265,199.743,135.637,170.919,,,220.192,254.547,105.23,136.509,46.335,54.487,154.355,184.212,,,,,198.187,237.442,56.037,70.011,,,222.894,274.677,218.79,255.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.904,151.522,88.704,108.301
30/09/75,,,,,,,,,,,92.428,114.055,87.797,107.635,94.582,121.018,147.392,176.777,79.22,104.728,,,111.169,139.907,182.295,221.964,115.171,134.121,85.716,118.823,132.327,176.903,136.782,172.994,,,180.089,208.828,96.766,126.188,43.705,51.592,143.617,171.982,,,,,185.285,222.522,59.644,74.866,,,228.28,282.299,214.694,251.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.533,144.206,85.336,104.554
31/10/75,,,,,,,,,,,98.555,122.042,92.681,113.997,101.904,130.93,160.884,193.45,83.61,111.038,,,125.073,157.904,190.187,232.153,132.231,154.361,93.247,130.038,137.105,184.357,143.458,182.087,,,186.806,217.304,103.518,135.679,45.274,53.648,150.066,180.303,,,,,204.882,246.591,61.186,77.16,,,233.366,289.599,236.604,278.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.106,138.041,90.944,111.787
28/11/75,,,,,,,,,,,101.013,125.502,95.431,117.757,104.29,134.532,163.297,196.847,81.833,109.175,,,127.845,161.835,185.754,227.31,138.458,161.994,99.857,140.011,142.314,192.4,138.804,176.827,,,172.5,201.33,107.681,141.817,46.818,55.677,167.406,201.74,,,,,206.265,248.794,65.167,82.536,,,247.658,308.41,228.374,269.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.673,149.255,93.43,115.207
31/12/75,,,,,,,,,,,100.862,125.732,94.183,116.6,106.254,137.602,166.103,200.728,85.457,114.514,,,129.192,163.962,189.51,232.484,144.441,169.36,105.503,148.667,142.422,193.58,140.468,179.603,,,172.872,202.436,106.154,140.459,46.73,55.776,163.028,197.087,,,,,208.215,251.691,66.996,85.213,,,274.107,342.399,240.865,284.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.201,144.24,92.236,114.104
30/01/76,,,,,,,,,,,109.636,137.094,104.605,129.887,110.602,143.77,176.914,214.298,93.602,125.94,,,131.849,167.766,192.711,236.983,149.766,175.969,113.765,161.058,154.929,211.685,146.861,188.434,,,206.982,243.046,107.578,142.995,45.388,54.359,151.822,184.168,,,,,220.65,267.278,67.953,86.791,,,328.322,411.179,297.228,352.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.327,159.993,102.733,127.461
27/02/76,,,,,,,,,,,108.582,136.202,103.781,129.264,108.158,141.131,178.481,216.696,90.312,122.03,,,133.819,170.712,195.01,240.391,148.742,175.145,111.766,158.979,150.354,206.551,147.149,189.497,,,191.928,226.046,112.275,149.885,45.174,54.283,129.094,157.158,,,,,221.811,269.243,68.902,88.333,,,350.475,440.02,288.746,342.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.834,168.746,101.4,126.193
31/03/76,,,,,,,,,,,109.621,137.942,107.141,133.853,105.004,137.53,177.657,216.198,84.654,114.88,,,138.811,177.523,199.159,246.1,149.127,175.964,116.523,166.52,144.745,199.859,148.268,191.654,,,183.45,216.745,103.983,139.416,36.744,44.278,122.484,149.682,,,,,221.347,269.239,67.116,86.374,,,365.277,459.787,264.261,314.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.774,166.716,104.667,130.651
30/04/76,,,,,,,,,,,108.579,137.064,105.936,132.758,103.471,136.03,178.291,217.473,84.465,115.111,,,130.235,167.041,197.1,244.145,147.655,174.619,116.616,167.403,145.001,201.23,163.048,211.48,,,179.57,212.815,98.718,132.953,32.986,39.849,131.32,161.042,,,,,222.39,271.07,68.516,88.505,,,340.592,429.894,280.68,334.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.728,169.767,103.291,129.331
31/05/76,,,,,,,,,,,106.525,134.908,104.549,131.437,98.433,129.914,178.26,217.942,75.424,103.261,,,126.002,162.097,194.48,241.482,148.686,176.234,112.832,162.713,137.1,191.287,154.648,201.303,,,175.515,208.65,97.195,131.491,35.318,42.766,126.821,156.095,,,,,223.234,272.665,69.045,89.516,,,322.548,408.342,269.502,322.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.265,171.032,101.9,127.993
30/06/76,,,,,,,,,,,109.558,139.189,108.274,136.543,97.961,129.798,185.704,227.54,75.292,103.561,,,127.742,164.815,192.04,239.068,151.425,179.884,110.498,160.092,137.578,192.996,152.796,199.603,,,187.812,223.9,94.517,128.465,37.72,45.773,117.03,144.62,,,,,234.025,286.394,69.791,90.815,,,331.241,420.533,274.658,329.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.077,170.098,106.143,133.733
30/07/76,,,,,,,,,,,108.288,138.023,107.307,135.745,95.92,127.612,184.545,226.627,72.612,100.366,,,126.35,163.508,197.449,246.436,151.19,180.009,109.908,159.991,136.919,193.114,153.17,200.809,,,192.214,229.778,86.476,118.116,39.201,47.67,116.427,144.462,,,,,229.3,281.173,76.732,100.188,,,323.024,411.298,266.632,320.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.845,167.831,105.284,133.06
31/08/76,,,,,,,,,,,107.792,137.837,106.786,135.517,93.647,125.107,189.708,233.488,68.79,95.575,,,126.349,164.011,203.416,254.518,150.875,180.038,108.766,159.108,131.982,187.202,144.138,189.691,,,186.959,224.128,85.877,117.883,37.778,46.039,113.584,141.522,,,,,236.942,291.125,76.337,100.013,,,331.446,423.216,277.347,333.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.334,166.473,104.9,132.995
30/09/76,,,,,,,,,,,108.443,139.131,107.559,136.933,90.88,121.937,188.139,232.081,60.712,84.822,,,132.082,171.967,209.993,263.425,149.869,179.254,107.654,158.335,131.066,186.985,142.028,187.817,,,192.041,230.893,80.13,110.572,34.741,42.436,114.808,143.644,,,,,237.819,292.787,70.004,92.054,,,328.201,420.364,277.968,335.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.428,164.594,107.27,136.431
29/10/76,,,,,,,,,,,104.395,134.396,104.345,133.277,83.93,113.137,177.831,219.884,52.529,73.848,,,123.676,161.546,210.581,264.869,144.356,173.092,106.163,157.013,129.562,185.98,130.083,172.954,,,183.62,221.523,74.032,102.737,30.102,36.865,107.433,135.011,,,,,224.97,277.544,65.639,86.644,,,312.379,401.431,261.871,316.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.444,158.749,104.98,133.951
30/11/76,,,,,,,,,,,103.724,134.011,103.23,132.31,87.398,118.352,171.837,212.988,57.736,81.65,,,130.046,170.405,204.074,257.389,145.497,174.882,109.714,163.144,138.226,199.572,134.568,179.708,,,190.924,231.084,71.186,99.374,32.129,39.442,106.638,134.627,,,,,222.072,274.563,51.706,68.53,,,327.481,422.206,252.346,305.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.798,139.042,104.244,133.468
31/12/76,,,,,,,,,,,111.262,144.228,109.151,140.358,94.726,128.831,196.559,244.161,70.458,100.155,,,133.14,174.996,212.575,268.828,155.367,187.181,116.26,173.8,146.057,212.095,142.468,191.066,,,191.809,232.928,79.932,112.159,33.289,40.962,99.077,125.716,,,,,255.495,316.493,57.532,76.551,,,373.015,482.315,267.121,324.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.217,158.418,109.482,140.63
31/01/77,,,,,,,,,,,107.262,139.528,103.403,133.435,95.111,129.904,191.295,238.161,76.954,109.9,,,130.478,172.026,208.308,264.134,153.371,185.192,116.235,174.661,140.532,205.225,128.506,173.117,,,182.692,222.634,78.101,110.165,31.023,38.272,90.964,116.048,,,,,247.449,307.139,58.386,77.998,,,360.054,466.99,264.697,322.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.276,153.869,103.851,133.864
28/02/77,,,,,,,,,,,106.52,139.06,101.217,131.095,95.709,131.276,198.121,247.206,78.557,112.703,,,128.161,169.507,212.344,269.971,149.312,180.698,119.235,180.079,144.312,211.925,142.654,192.93,,,175.208,214.313,74.349,105.449,30.442,37.658,96.892,124.237,,,,,259.725,322.995,56.462,75.749,,,351.846,457.792,261.565,319.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.962,152.727,101.43,131.223
31/03/77,,,,,,,,,,,105.581,138.34,99.993,129.996,96.152,132.456,196.824,246.15,80.906,116.615,,,132.163,175.338,210.558,268.415,150.543,182.611,121.157,183.942,139.671,206.34,144.117,195.639,,,176.354,216.508,66.523,94.955,29.87,37.065,91.407,117.839,,,,,256.79,319.984,59.634,80.33,,,340.865,444.98,254.493,311.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.498,154.021,99.961,129.807
29/04/77,,,,,,,,,,,106.46,140.004,99.794,130.225,99.423,137.554,199.755,250.372,83.424,120.795,,,143.072,190.395,209.854,268.254,152.074,184.899,132.59,202.29,142.306,211.494,136.355,185.828,,,164.994,203.371,64.908,93.268,28.507,35.489,92.41,119.767,,,,,261.114,325.998,58.791,79.525,,,358.494,469.515,248.885,305.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.51,150.66,99.968,130.303
31/05/77,,,,,,,,,,,104.734,138.251,97.657,127.937,98.457,136.82,198.902,249.873,85.301,124.069,,,139.782,186.606,208.758,267.631,147.069,179.245,124.886,191.536,140.775,210.533,132.375,181.111,,,158.886,196.643,68.022,98.37,27.045,33.787,88.245,115.027,,,,,259.048,324.064,61.271,83.211,,,347.614,456.781,248.506,305.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.104,148.055,97.782,127.953
30/06/77,,,,,,,,,,,108.395,143.608,101.799,133.865,99.404,138.746,205.219,258.394,87.698,128.119,,,136.739,183.152,206.46,265.413,151.25,184.787,125.153,192.938,144.592,217.563,118.44,162.762,,,161.083,200.158,72.525,105.511,28.413,35.614,86.942,114.009,,,,,268.829,336.973,60.907,83.048,,,349.921,461.306,259.2,319.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4,154.383,102.224,134.267
29/07/77,,,,,,,,,,,106.659,141.838,100.346,132.461,97.612,136.858,201.363,254.124,86.093,126.35,,,141.013,189.506,209.447,270.015,154.405,189.098,126.722,196.367,146.507,221.791,116.522,160.847,,,160.472,200.212,70.502,103.217,26.231,32.997,62.757,82.877,,,,,265.191,333.077,57.403,78.609,,,333.202,440.803,266.528,329.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.587,153.908,100.643,132.697
31/08/77,,,,,,,,,,,106.77,142.518,98.108,130.016,101.708,143.218,209.249,264.67,96.075,141.599,,,141.482,190.739,205.131,265.199,159.979,196.381,119.852,186.743,142.667,217.334,98.994,137.311,,,147.688,185.045,75.45,111.115,31.003,39.117,62.466,83.084,,,,,278.765,350.798,54.44,74.899,,,340.407,451.911,269.566,334.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.458,147.619,98.442,130.304
30/09/77,,,,,,,,,,,107.812,144.449,97.931,130.302,105.794,149.593,210.947,267.421,103.849,153.669,,,143.815,194.499,199.647,258.863,169.835,208.949,122.405,191.77,142.019,217.718,106.014,147.71,,,152.796,192.227,79.768,118.13,29.773,37.684,55.144,73.938,,,,,282.284,355.909,54.231,74.966,,,329.699,439.302,262.551,326.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.623,148.458,98.176,130.472
31/10/77,,,,,,,,,,,105.68,142.147,93.893,125.451,108.17,153.603,215.301,273.573,105.307,156.462,,,151.322,205.3,202.46,263.298,175.962,216.991,123.388,194.39,142.335,219.599,101.159,141.626,,,149.638,189.133,83.165,123.828,27.831,35.343,55.433,74.939,,,,,287.333,362.999,58.06,80.627,,,326.229,436.273,263.954,328.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.747,138.389,93.788,125.16
30/11/77,,,,,,,,,,,106.709,144.094,96.076,128.901,106.059,151.271,215.08,273.933,99.496,148.456,,,153.923,209.524,200.747,261.853,181.788,224.698,125.242,198.41,140.285,217.845,95.018,133.717,,,139.724,177.499,79.156,118.527,26.304,33.523,55.453,75.603,,,,,287.675,364.158,56.304,78.568,,,327.499,439.579,269.782,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.347,146.589,95.897,128.508
30/12/77,,,,,,,,,,,108.521,147.115,96.802,130.425,111.438,159.646,217.419,277.576,105.828,158.575,,,161.108,220.072,217.178,284.135,194.565,241.051,126.929,202.239,146.977,229.736,106.272,150.266,,,139.931,178.71,78.943,118.897,26.032,33.296,60.126,82.636,,,,,289.226,366.883,61.186,85.764,,,317.641,427.98,274.382,343.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.323,155.357,96.119,129.353
31/01/78,,,,,,,,,,,105.02,142.95,91.556,123.919,110.95,159.662,223.72,286.286,102.691,154.567,,,162.684,223.004,215.015,282.127,205.116,254.696,127.403,204.178,152.906,240.63,115.662,164.25,,,131.758,169.226,73.861,111.938,27.715,35.566,57.046,79.069,,,,,300.911,382.469,58.048,81.685,,,317.942,430.065,269.666,338.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.719,144.16,90.178,121.914
28/02/78,,,,,,,,,,,103.901,142.028,89.942,122.308,110.35,159.526,229.663,294.559,96.81,146.408,,,168.758,232.138,219.786,289.254,209.017,260.144,129.883,209.385,157.455,249.299,113.628,162.1,,,122.643,158.387,75.022,114.399,29.517,37.999,54.795,76.62,,,,,311.83,397.108,54.663,77.312,,,321.462,436.565,271.597,342.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.103,143.921,87.82,119.291
31/03/78,,,,,,,,,,,108.282,148.635,91.924,125.591,113.815,165.275,257.122,330.487,99.09,150.543,,,168.904,233.192,224.924,296.879,206.613,257.774,134.475,218.071,159.496,254.159,121.191,173.624,,,123.555,160.455,94.419,144.733,31.054,40.091,55.4,78.15,,,,,351.65,448.638,57.57,81.811,,,350.815,478.296,295.66,373.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.433,150.507,89.609,122.298
28/04/78,,,,,,,,,,,112.831,155.498,99.84,136.994,111.787,163.088,256.741,330.73,98.575,150.445,,,159.875,221.338,215.88,285.796,190.412,238.155,131.494,214.48,166.417,266.808,126.342,181.728,,,123.497,161.248,98.824,152.256,30.862,39.959,58.334,82.968,,,,,348.866,445.94,61.062,87.163,,,350.996,480.457,310.012,392.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.099,153.418,97.731,133.96
31/05/78,,,,,,,,,,,113.929,157.639,100.411,138.381,114.201,167.388,259.804,335.379,102.385,156.963,,,160.577,222.925,214.529,284.86,196.627,246.543,132.114,216.73,156.004,251.742,121.754,175.859,,,126.903,166.551,103.992,161.03,32.529,42.251,59.318,85.057,,,,,351.538,450.178,63.844,91.529,,,356.204,489.497,328.2,416.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.96,162.204,97.771,134.608
30/06/78,,,,,,,,,,,114.736,159.391,99.118,137.208,114.668,168.871,283.212,366.363,100.889,155.392,,,164.87,229.508,214.597,285.782,203.285,255.529,133.923,220.961,152.878,248.346,124.298,180.253,,,118.591,156.511,102.523,159.601,31.011,40.424,60.489,87.43,,,,,383.978,492.62,63.457,91.376,,,431.999,595.585,367.245,467.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.896,161.331,95.864,132.576
31/07/78,,,,,,,,,,,122.678,171.076,104.353,145.063,123.049,182.045,310.302,402.232,110.979,171.702,,,173.43,242.054,224.186,299.398,214.68,270.526,137.908,228.826,156.914,256.562,135.283,196.917,,,125.997,167.158,117.313,183.507,31.577,41.306,64.013,93.241,,,,,423.365,544.146,67.493,97.584,,,452.692,626.036,380.892,485.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.936,170.436,101.309,140.702
31/08/78,,,,,,,,,,,125.16,175.192,106.625,148.834,126.97,188.691,310.695,403.559,113.697,176.685,,,180.63,252.761,229.475,307.327,227.739,287.701,147.057,245.329,160.938,264.839,138.026,201.665,,,149.712,199.514,114.048,179.292,34.163,44.83,64.897,95.277,,,,,416.417,536.195,71.555,103.853,,,528.727,733.138,442.893,565.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.955,173.901,103.616,144.507
29/09/78,,,,,,,,,,,126.266,177.417,106.383,149.119,131.807,196.744,315.057,410.033,114.853,179.285,,,190.402,267.104,233.779,313.977,232.961,295.057,147.463,247.359,164.356,272.178,130.734,191.774,,,157.447,210.749,130.903,206.699,42.538,55.969,63.396,93.841,,,,,425.008,548.215,74.361,108.33,,,492.718,685.257,392.27,502.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.939,180.15,102.801,143.978
