Date,SP_Price,SP_Divi,SP_Yield,SP_TR,SP_TR_Index,Bond_Yield,Bond_px_chg,Bond_Price_index,Bond_TR,Bond_TR_Index
01/08/1983,162.4,6.98,4.2980295567,-0.0240618762,9652.9001732,11.85,-0.03995,0.5143658334,-0.030075,63.0788809773
01/09/1983,167.2,7,4.1866028708,0.0331486043,9972.8803410924,11.65,0.017,0.5231100526,0.0267083333,64.7636127567
01/10/1983,167.7,7.03,4.1920095408,0.0064942185,10037.6464051097,11.54,0.00935,0.5280011316,0.0189666667,65.991962612
01/11/1983,165.2,7.06,4.2736077482,-0.0113993242,9923.2240196331,11.69,-0.01275,0.5212691172,-0.0030083333,65.7934367911
01/12/1983,164.4,7.09,4.3126520681,-0.0012661421,9910.6598084298,11.83,-0.0119,0.5150660147,-0.0020416667,65.6591085243
01/01/1984,166.4,7.12,4.2788461538,0.0157745337,10066.9958451484,11.67,0.0136,0.5220709125,0.023325,67.1906072307
01/02/1984,157.3,7.15,4.5454545455,-0.0511067708,9552.5041955103,11.84,-0.01445,0.5145269878,-0.0045833333,66.8826502809
01/03/1984,157.4,7.18,4.5616264295,0.0044394999,9594.9125368741,12.32,-0.0408,0.4935342867,-0.0305333333,64.8405000256
01/04/1984,157.6,7.22,4.5812182741,0.0050949439,9643.7980777802,12.63,-0.02635,0.4805296582,-0.015825,63.8143991127
01/05/1984,156.6,7.27,4.6424010217,-0.0025028183,9619.6614033114,13.41,-0.0663,0.4486705419,-0.055125,60.2966303616
01/06/1984,153.1,7.31,4.7746570869,-0.018459983,9442.0826176149,13.56,-0.01275,0.4429499925,-0.00145,60.2092002476
01/07/1984,151.1,7.33,4.8510919921,-0.0090717777,9356.4261430337,13.36,0.017,0.4504801424,0.0281333333,61.9030857479
01/08/1984,164.4,7.36,4.4768856448,0.0920784635,10217.9514860415,12.72,0.0544,0.4749862621,0.065,65.9267863215
01/09/1984,166.1,7.38,4.4431065623,0.0140815085,10361.8356569064,12.52,0.017,0.4830610286,0.0274333333,67.7353778263
01/10/1984,164.8,7.43,4.5084951456,-0.0040989364,10319.3631517304,12.16,0.0306,0.497842696,0.0407333333,70.4944655497
01/11/1984,166.3,7.48,4.4978953698,0.0128843042,10452.320965801,11.57,0.05015,0.5228095072,0.0597916667,74.7094471357
01/12/1984,164.5,7.53,4.5775075988,-0.0070505111,10378.626760555,11.5,0.00595,0.5259202238,0.0155333333,75.8699338812
01/01/1985,171.6,7.57,4.4114219114,0.0469976342,10866.3976650149,11.38,0.0102,0.5312846101,0.0196833333,77.3633070798
01/02/1985,180.9,7.62,4.2122719735,0.0578946533,11495.5039900532,11.51,-0.01105,0.5254139152,-0.0014583333,77.2504855903
01/03/1985,179.4,7.66,4.2697881828,-0.0047632209,11440.7483648196,11.86,-0.02975,0.5097828512,-0.0198666667,75.7157759432
01/04/1985,180.6,7.69,4.2580287929,0.0102595085,11558.1248204526,11.43,0.03655,0.5284154144,0.046075,79.2043803198
01/05/1985,184.9,7.71,4.1698215251,0.0273686462,11874.455049161,10.85,0.0493,0.5544662943,0.0583416667,83.825295875
01/06/1985,188.9,7.74,4.0974060349,0.0251216874,12172.7613969346,10.16,0.05865,0.5869857425,0.0671166667,89.4513703165
01/07/1985,192.5,7.77,4.0363636364,0.0224869111,12446.4891998715,10.31,-0.01275,0.5795016743,-0.0041583333,89.0794017016
01/08/1985,188.3,7.81,4.1476367499,-0.018438671,12216.9924804639,10.33,-0.0017,0.5785165214,0.0069083333,89.6947919016
01/09/1985,184.1,7.84,4.2585551331,-0.0188351921,11986.883080584,10.37,-0.0034,0.5765495652,0.0052416667,90.1649421025
01/10/1985,186.2,7.86,4.2212674544,0.0149646931,12166.2631071294,10.24,0.01105,0.5829204379,0.0195833333,91.9306722187
01/11/1985,197.5,7.88,3.9898734177,0.0642141067,12947.5088243738,9.78,0.0391,0.6057126271,0.04725,96.274396481
01/12/1985,207.3,7.9,3.8109020743,0.0529535865,13633.1258528375,9.26,0.0442,0.6324851252,0.0519166667,101.2726422317
01/01/1986,208.2,7.94,3.8136407301,0.0075333655,13735.8291726969,9.19,0.00595,0.6362484117,0.0136083333,102.6507941047
01/02/1986,219.4,7.98,3.6371923428,0.0569884726,14518.6130974522,8.7,0.04165,0.662748158,0.0489,107.6704179364
01/03/1986,232.3,8.02,3.4524321997,0.0618429049,15416.4863064035,7.78,0.0782,0.714575064,0.0846833333,116.7883078287
01/04/1986,238,8.05,3.3823529412,0.0274238305,15839.265414319,7.3,0.0408,0.7437297266,0.0468833333,122.2637329941
01/05/1986,238.5,8.07,3.3836477987,0.0049276366,15917.3155575729,7.71,-0.03485,0.7178107456,-0.028425,118.7883863837
01/06/1986,245.3,8.1,3.3020790868,0.0313417191,16416.1915902474,7.8,-0.00765,0.7123194934,-0.00115,118.6517797394
01/07/1986,240.2,8.14,3.3888426311,-0.0180244157,16120.299329118,7.3,0.0425,0.7425930719,0.0485833333,124.416278705
01/08/1986,245,8.19,3.3428571429,0.0228235741,16488.2221754495,7.17,0.01105,0.7507987253,0.017025,126.53446585
01/09/1986,238.3,8.23,3.4536298783,-0.024547619,16083.475578714,7.45,-0.0238,0.7329297157,-0.0175916667,124.3085137049
01/10/1986,237.4,8.25,3.4751474305,-0.0008928976,16069.1146818406,7.43,0.0017,0.7341756962,0.0078916667,125.2895150589
01/11/1986,245.1,8.26,3.3700530396,0.0353353447,16636.9223882524,7.25,0.0153,0.7454085843,0.0213416667,127.9634021261
01/12/1986,248.6,8.28,3.3306516492,0.0170950632,16921.3316285901,7.11,0.0119,0.7542789465,0.017825,130.244349769
01/01/1987,264.5,8.3,3.1379962193,0.066740413,18050.6682896428,7.08,0.00255,0.7562023578,0.00845,131.3449145246
01/02/1987,280.9,8.32,2.9619081524,0.0646250788,19217.1941496212,7.25,-0.01445,0.7452752337,-0.0084083333,130.2405227016
01/03/1987,292.5,8.34,2.8512820513,0.0437700249,20058.3312164407,7.25,0,0.7452752337,0.0060416667,131.0273925263
01/04/1987,289.3,8.4,2.903560318,-0.0085470085,19886.892488095,8.02,-0.06545,0.6964969697,-0.0587666667,123.3273494255
01/05/1987,289.1,8.46,2.9263230716,0.0017455928,19921.6069046401,8.61,-0.05015,0.6615676466,-0.042975,118.0273565839
01/06/1987,301.4,8.52,2.8268082283,0.0450017295,20818.1136698748,8.4,0.01785,0.6733766291,0.02485,120.960336395
01/07/1987,310.1,8.57,2.7636246372,0.0312338725,21468.3439775964,8.45,-0.00425,0.6705147785,0.0027916667,121.2980173341
01/08/1987,329.4,8.61,2.6138433515,0.0645526524,22854.1825233461,8.76,-0.02635,0.6528467141,-0.01905,118.9872901039
01/09/1987,318.7,8.66,2.7172889865,-0.0302924509,22161.8733209211,9.42,-0.0561,0.6162220134,-0.04825,113.2461533564
01/10/1987,280.2,8.71,3.1084939329,-0.1185257818,19535.1199589192,9.52,-0.0085,0.6109841263,-0.0005666667,113.1819805361
01/11/1987,245,8.76,3.5755102041,-0.1230192719,17131.9237241442,8.86,0.0561,0.6452603358,0.0634833333,120.3671499339
01/12/1987,241,8.81,3.6556016598,-0.013329932,16903.5563463383,8.99,-0.01105,0.6381302091,-0.0035583333,119.938843492
01/01/1988,250.5,8.86,3.5369261477,0.0424815595,17621.6457805944,8.67,0.0272,0.6554873507,0.034425,124.0677381792
01/02/1988,258.1,8.9,3.4482758621,0.0333011743,18208.4672785046,8.21,0.0391,0.6811169062,0.0459416667,129.7676168507
01/03/1988,265.7,8.95,3.3684606699,0.032335658,18797.2500493757,8.37,-0.0136,0.6718537162,-0.006625,128.9079063891
01/04/1988,262.6,9.04,3.442498096,-0.0088309716,18631.252067144,8.72,-0.02975,0.6518660682,-0.0224833333,126.0096269604
01/05/1988,256.1,9.14,3.5689183913,-0.0218530496,18224.1023910165,9.09,-0.03145,0.6313648803,-0.023875,123.0011471168
01/06/1988,270.7,9.23,3.409678611,0.060012365,19317.7738748038,8.92,0.01445,0.6404881029,0.0218833333,125.6928222195
01/07/1988,269.1,9.31,3.4596804162,-0.0030456009,19258.939645088,9.06,-0.0119,0.6328662944,-0.00435,125.1460584429
01/08/1988,263.7,9.38,3.5570724308,-0.0171611142,18928.4347823165,9.26,-0.017,0.6221075674,-0.0092833333,123.984285867
01/09/1988,268,9.46,3.5298507463,0.0192959171,19293.6762902827,8.98,0.0238,0.6369137275,0.0312833333,127.8629276098
01/10/1988,277.4,9.55,3.4426820476,0.0380441542,20027.6878867118,8.8,0.0153,0.6466585076,0.0226333333,130.7568918714
01/11/1988,271,9.64,3.557195572,-0.0201754386,19623.6204995238,8.96,-0.0136,0.6378639519,-0.0061333333,129.9549162679
01/12/1988,276.5,9.75,3.5262206148,0.0232933579,20080.7205157719,9.11,-0.01275,0.6297311865,-0.0051583333,129.2845654915
01/01/1989,285.4,9.81,3.4372810091,0.0351456691,20786.4708738622,9.09,0.0017,0.6308017295,0.009275,130.4836798365
01/02/1989,294,9.9,3.3673469388,0.0330228539,21472.8994644035,9.17,-0.0068,0.6265122777,0.0008416667,130.5935036003
01/03/1989,292.7,10.01,3.4198838401,-0.0015844671,21438.8763612272,9.36,-0.01615,0.6163941044,-0.00835,129.5030478453
01/04/1989,302.3,10.09,3.337743963,0.0356698269,22203.5973699409,9.18,0.0153,0.6258249342,0.02295,132.4751427933
01/05/1989,313.9,10.19,3.2462567697,0.0411824071,23117.994955939,8.86,0.0272,0.6428473725,0.0345833333,137.0565748149
01/06/1989,323.7,10.37,3.203583565,0.0339731337,23903.3856893232,8.28,0.0493,0.6745397479,0.0562,144.7591543195
01/07/1989,331.9,10.42,3.1394998494,0.0280154721,24573.0503252734,8.02,0.0221,0.6894470763,0.0287833333,148.9258053113
01/08/1989,346.6,10.55,3.0438545874,0.0469385106,25726.4727083315,8.11,-0.00765,0.6841728062,-0.0008916667,148.7930131349
01/09/1989,347.3,10.73,3.0895479413,0.0045994422,25844.8001325742,8.19,-0.0068,0.6795204311,0.000025,148.7967329603
01/10/1989,347.4,10.8,3.1088082902,0.0028785632,25919.1960231948,8.01,0.0153,0.6899170937,0.021975,152.0665411671
01/11/1989,340.2,10.92,3.2098765432,-0.0181051382,25449.9253979588,7.87,0.0119,0.6981271071,0.0184583333,154.8734360728
01/12/1989,348.6,11.06,3.1726907631,0.0274005487,26147.2673181567,7.84,0.00255,0.6999073313,0.0090833333,156.2802031171
01/01/1990,339.97,11.14,3.2767597141,-0.0220931344,25569.5922259918,8.21,-0.03145,0.6778952457,-0.0246083333,152.4344077854
01/02/1990,330.45,11.23,3.3983961265,-0.0252497769,24923.9657258105,8.47,-0.0221,0.6629137608,-0.0150416667,150.141540235
01/03/1990,338.46,11.32,3.3445606571,0.0270943663,25599.2647820422,8.59,-0.0102,0.6561520404,-0.0030416667,149.6848597167
01/04/1990,338.18,11.44,3.3828138861,0.0019885905,25650.1712362429,8.79,-0.017,0.6449974557,-0.009675,148.236658699
01/05/1990,350.25,11.55,3.2976445396,0.0385379827,26638.6770923947,8.76,0.00255,0.6466421992,0.00985,149.6967897872
01/06/1990,360.39,11.66,3.2353838897,0.0317249584,27483.7880139983,8.48,0.0238,0.6620322836,0.0308666667,154.3174306986
01/07/1990,360.03,11.73,3.2580618282,0.0017126585,27530.8583573956,8.47,0.00085,0.662595011,0.0079083333,155.5378243797
01/08/1990,330.75,11.78,3.5616024187,-0.0785991677,25366.9558054851,8.75,-0.0238,0.6468252497,-0.0165083333,152.9701541289
01/09/1990,315.41,11.83,3.7506737263,-0.043398841,24266.0593233751,8.89,-0.0119,0.6391280293,-0.0044916667,152.2830631866
01/10/1990,307.12,11.93,3.8844751237,-0.0231321402,23704.7334375552,8.72,0.01445,0.6483634293,0.0217166667,155.5901437088
01/11/1990,315.29,12.01,3.8091915379,0.0298616447,24412.5957661845,8.39,0.02805,0.6665500235,0.0350416667,161.0422816613
01/12/1990,328.75,12.09,3.6775665399,0.0458863269,25532.8001153464,8.08,0.02635,0.6841136166,0.0330833333,166.3700971462
01/01/1991,325.49,12.11,3.72054441,-0.0068474778,25357.9648328735,8.09,-0.00085,0.68353212,0.0058916667,167.3502943019
01/02/1991,362.26,12.11,3.3429028874,0.1160694389,28301.2495826013,7.85,0.0204,0.6974761753,0.0269416667,171.8589901476
01/03/1991,372.28,12.11,3.2529279037,0.0304454443,29162.8937015254,8.11,-0.0221,0.6820619518,-0.0153416667,169.2223868071
01/04/1991,379.68,12.13,3.1947956174,0.0225927617,29821.7640100063,8.04,0.00595,0.6861202204,0.01265,171.3630500002
01/05/1991,377.99,12.14,3.2117251779,-0.0017865922,29768.4846784987,8.07,-0.00255,0.6843706139,0.004175,172.0784907339
01/06/1991,378.29,12.15,3.2118216183,0.0034723141,29871.8502070591,8.28,-0.01785,0.6721545984,-0.01095,170.1942312604
01/07/1991,380.23,12.19,3.2059542908,0.0078143972,30105.2807109824,8.27,0.00085,0.6727259298,0.0077416667,171.5118182674
01/08/1991,389.4,12.24,3.1432973806,0.0267988454,30912.0674755531,7.9,0.03145,0.6938831603,0.0380333333,178.0349844222
01/09/1991,387.2,12.28,3.1714876033,-0.0030217429,30818.6591566106,7.65,0.02125,0.7086281775,0.027625,182.9532008668
01/10/1991,386.88,12.25,3.166356493,0.0018107137,30874.4629240611,7.53,0.0102,0.7158561849,0.016475,185.9673548511
01/11/1991,385.92,12.23,3.1690505804,0.000152222,30879.1626980971,7.42,0.00935,0.7225494402,0.0155333333,188.8560477631
01/12/1991,388.51,12.2,3.1402023114,0.0093456329,31167.748018365,7.09,0.02805,0.742816952,0.0339583333,195.2692843851
01/01/1992,416.08,12.24,2.9417419727,0.0735888394,33461.3464221257,7.03,0.0051,0.7466053185,0.0109583333,197.4091102931
01/02/1992,412.56,12.28,2.9765367462,-0.0060004486,33260.5633317731,7.34,-0.02635,0.7269322683,-0.0202333333,193.4148659615
01/03/1992,407.36,12.32,3.0243519246,-0.0101157003,32924.1094398836,7.54,-0.017,0.7145744198,-0.0107166667,191.3421033146
01/04/1992,407.41,12.32,3.0239807565,0.0026430348,33011.129007744,7.48,0.0051,0.7182187493,0.0113333333,193.5106471522
01/05/1992,414.81,12.32,2.9700344736,0.0206835047,33693.9148510924,7.39,0.00765,0.7237131227,0.0138083333,196.1827066716
01/06/1992,408.27,12.32,3.0176108948,-0.0132912257,33246.0814240318,7.26,0.01105,0.7317101527,0.0171,199.5374309557
01/07/1992,415.05,12.34,2.9731357668,0.0191260889,33881.9489344008,6.84,0.0357,0.7578322052,0.0414,207.7982805973
01/08/1992,417.93,12.37,2.9598258081,0.009421897,34201.1811660717,6.59,0.02125,0.7739361395,0.0267416667,213.3551529509
01/09/1992,418.48,12.4,2.9631045689,0.0037885132,34330.752793329,6.42,0.01445,0.7851195168,0.0198,217.5795849794
01/10/1992,412.5,12.39,3.0036363636,-0.0118232054,33924.8532511716,6.59,-0.01445,0.7737745397,-0.0089583333,215.6304345306
01/11/1992,422.84,12.38,2.9278213982,0.0275683434,34860.1052565596,6.87,-0.0238,0.7553587057,-0.018075,211.7329144264
01/12/1992,435.64,12.39,2.8440914517,0.0327133195,36000.4950161882,6.77,0.0085,0.7617792547,0.0141416667,214.7271707246
01/01/1993,435.23,12.41,2.8513659444,0.0014333892,36052.0977365737,6.6,0.01445,0.7727869649,0.01995,219.0109777806
01/02/1993,441.7,12.45,2.8186551958,0.0172488684,36673.955626495,6.26,0.0289,0.7951205082,0.0341166667,226.4829023059
01/03/1993,450.16,12.48,2.7723476097,0.0215078107,37462.7321228765,5.98,0.0238,0.8140443763,0.0287833333,233.0018351772
01/04/1993,443.08,12.49,2.8189040354,-0.0134149895,36960.1699653605,5.97,0.00085,0.814736314,0.005825,234.3590708671
01/05/1993,445.25,12.51,2.8096574958,0.007249763,37228.1224388799,6.04,-0.00595,0.809888633,-0.0009166667,234.1442417188
01/06/1993,448.06,12.52,2.7942686247,0.0086543141,37550.3063021728,5.96,0.0068,0.8153958757,0.0117666667,236.8993389631
01/07/1993,447.29,12.52,2.7990788974,0.0006100373,37573.2133913779,5.81,0.01275,0.8257921731,0.0175916667,241.0667931677
01/08/1993,454.13,12.52,2.7569198247,0.0176246581,38235.4284321092,5.68,0.01105,0.8349171766,0.0157833333,244.8716307198
01/09/1993,459.24,12.52,2.7262433586,0.0135497178,38753.507696385,5.36,0.0272,0.8576269238,0.0316666667,252.6258990259
01/10/1993,463.9,12.54,2.7031687864,0.0124226984,39234.930833324,5.33,0.00255,0.8598138724,0.0069916667,254.3921751033
01/11/1993,462.89,12.56,2.7133876299,0.00007904,39238.0319631593,5.72,-0.03315,0.8313110426,-0.0283833333,247.1716772
01/12/1993,465.95,12.58,2.6998605001,0.0088753988,39586.2851435016,5.77,-0.00425,0.8277779706,0.0005583333,247.3096813864
01/01/1994,472.99,12.62,2.6681325187,0.0173665451,40273.7621478609,5.75,0.0017,0.8291851932,0.0064916667,248.9151334014
01/02/1994,471.58,12.67,2.6867127529,-0.000749364,40243.5824413584,5.97,-0.0187,0.8136794301,-0.013725,245.4987731955
01/03/1994,463.81,12.71,2.7403462625,-0.01423053,39670.8949344662,6.48,-0.04335,0.7784064268,-0.03795,236.1820947527
01/04/1994,447.23,12.75,2.8508820965,-0.0334559949,38343.6656753958,6.97,-0.04165,0.7459857991,-0.0358416667,227.7169348399
01/05/1994,450.9,12.8,2.8387669106,0.0105905053,38749.7444683533,7.18,-0.01785,0.7326699526,-0.0118666667,225.0146938798
01/06/1994,454.83,12.84,2.8230327815,0.0110889332,39179.437798009,7.1,0.0068,0.7376521083,0.0127166667,227.876130737
01/07/1994,451.4,12.87,2.8511298183,-0.0051832553,38976.3607700891,7.3,-0.017,0.7251120224,-0.0109166667,225.3884829765
01/08/1994,464.24,12.9,2.778735137,0.0308263181,40177.8584664024,7.24,0.0051,0.7288100938,0.0111333333,227.8978080869
01/09/1994,466.96,12.92,2.7668322769,0.0081782411,40506.4426814149,7.46,-0.0187,0.715181345,-0.0124833333,225.0528837826
01/10/1994,463.81,13.01,2.8050279209,-0.004423416,40327.2658349307,7.74,-0.0238,0.698160029,-0.01735,221.148216249
01/11/1994,461.01,13.1,2.8415869504,-0.003683854,40178.7060745415,7.96,-0.0187,0.6851044364,-0.0120666667,218.4796944396
01/12/1994,455.19,13.17,2.8932973044,-0.0102438125,39767.1229430758,7.81,0.01275,0.693839518,0.0192583333,222.6872492217
01/01/1995,465.25,13.18,2.8328855454,0.0245135731,40741.9572177885,7.78,0.00255,0.6956088088,0.0090333333,224.698857373
01/02/1995,481.92,13.18,2.7348937583,0.0381909368,42297.9307298746,7.47,0.02635,0.7139381009,0.032575,232.0184226519
01/03/1995,493.15,13.17,2.6705870425,0.0255799718,43379.9106042781,7.2,0.02295,0.7303229803,0.02895,238.7353559877
01/04/1995,507.91,13.24,2.6067610403,0.0321679171,44775.3519737626,7.06,0.0119,0.7390138238,0.0177833333,242.9808664017
01/05/1995,523.81,13.31,2.54099769,0.0334880031,46274.7891005343,6.63,0.03655,0.766024779,0.042075,253.2042863555
01/06/1995,539.35,13.36,2.4770557152,0.0317926984,47745.9895125556,6.17,0.0391,0.7959763479,0.0442416667,264.406465991
01/07/1995,557.37,13.44,2.4113246138,0.0354871605,49440.3591042314,6.28,-0.00935,0.788533969,-0.0041166667,263.317992706
01/08/1995,559.11,13.51,2.416340255,0.0051417072,49694.5669538338,6.49,-0.01785,0.7744586377,-0.0124416667,260.0418780135
01/09/1995,578.77,13.58,2.3463552015,0.0371870771,51542.5626456448,6.2,0.02465,0.7935490431,0.0298166667,267.7954600096
01/10/1995,582.92,13.65,2.3416592328,0.0091357534,52013.4427879964,6.04,0.0136,0.8043413101,0.0186333333,272.7853820811
01/11/1995,595.53,13.72,2.3038302017,0.0235938608,53240.6407164902,5.93,0.00935,0.8118619013,0.0142916667,276.6839398333
01/12/1995,614.57,13.79,2.2438452902,0.0339011749,55045.5609872831,5.71,0.0187,0.8270437189,0.0234583333,283.1744839219
01/01/1996,614.42,13.89,2.260668598,0.0016398051,55135.8249771036,5.65,0.0051,0.8312616419,0.0098083333,285.9519536517
01/02/1996,649.54,14,2.1553714937,0.0590579598,58392.0343127111,5.81,-0.0136,0.8199564835,-0.0087583333,283.4474911243
01/03/1996,647.07,14.1,2.1790532709,-0.0019937186,58275.6170259621,6.27,-0.0391,0.787896185,-0.033875,273.8457073625
01/04/1996,647.17,14.16,2.1879877003,0.0019777227,58390.8700341351,6.51,-0.0204,0.7718231029,-0.014975,269.7448678947
01/05/1996,661.23,14.21,2.1490253013,0.0235555444,59766.2987655369,6.74,-0.01955,0.7567339612,-0.0139333333,265.9864227354
01/06/1996,668.5,14.27,2.1346297681,0.0127930775,60530.8936603654,6.91,-0.01445,0.7457991555,-0.0086916667,263.6745574111
01/07/1996,644.07,14.4,2.235781825,-0.034749439,58427.4790609185,6.87,0.0034,0.7483348726,0.009125,266.0805877475
01/08/1996,662.68,14.53,2.1926118187,0.0307743465,60225.5465451256,6.64,0.01955,0.7629648193,0.0250833333,272.7547758235
01/09/1996,674.88,14.66,2.1722380275,0.0202536166,61445.3316760282,6.83,-0.01615,0.7506429375,-0.0104583333,269.9022154597
01/10/1996,701.46,14.74,2.1013315086,0.0412048562,63977.1777301774,6.53,0.0255,0.7697843324,0.0309416667,278.253439843
01/11/1996,735.67,14.82,2.0144901926,0.0505303225,67209.9651516214,6.2,0.02805,0.7913767829,0.0332166667,287.4960916031
01/12/1996,743.25,14.9,2.0047090481,0.0119913367,68015.9024730371,6.3,-0.0085,0.7846500803,-0.00325,286.5617293054
01/01/1997,766.22,14.95,1.9511367492,0.0325813768,70231.9542223496,6.58,-0.0238,0.7659754084,-0.0183166667,281.3128736303
01/02/1997,798.39,15.01,1.8800335676,0.0436174445,73295.2925885525,6.42,0.0136,0.7763926739,0.01895,286.6437525856
01/03/1997,792.16,15.06,1.9011310846,-0.0062312905,72838.5683301976,6.69,-0.02295,0.7585744621,-0.017375,281.6633173844
01/04/1997,763.93,15.09,1.9753118741,-0.0340489611,70358.4907528395,6.89,-0.017,0.7456786962,-0.0112583333,278.4922578695
01/05/1997,833.09,15.13,1.8161303101,0.0921819517,76844.2737464457,6.71,0.0153,0.7570875803,0.0208916667,284.3104252902
01/06/1997,876.29,15.16,1.7300208835,0.0533715845,80945.5743962508,6.49,0.0187,0.771245118,0.0241083333,291.1646757932
01/07/1997,925.29,15.22,1.6448897103,0.0573646377,85588.9879415109,6.22,0.02295,0.7889451935,0.0281333333,299.3561086722
01/08/1997,927.24,15.27,1.646822829,0.0034829891,85887.0934550398,6.3,-0.0068,0.7835803662,-0.00155,298.8921067038
01/09/1997,937.02,15.33,1.6360376513,0.0119251758,86911.3121426278,6.21,0.00765,0.789574756,0.012825,302.7253979722
01/10/1997,951.16,15.39,1.6180243072,0.0164588002,88341.7680676976,6.03,0.0153,0.8016552497,0.020325,308.878291686
01/11/1997,938.92,15.44,1.644442551,-0.0115154741,87324.4707266453,5.88,0.01275,0.8118763542,0.01765,314.3299935343
01/12/1997,962.37,15.5,1.6106071469,0.0263511978,89625.5751301746,5.81,0.00595,0.8167070185,0.0107916667,317.7221380478
01/01/1998,963.36,15.55,1.6141421691,0.0023752126,89838.4549239667,5.54,0.02295,0.8354504445,0.0275666667,326.48067832
01/02/1998,1023.74,15.6,1.5238244085,0.0640259093,95590.443692143,5.57,-0.00255,0.8333200459,0.0020916667,327.1635670722
01/03/1998,1076.83,15.64,1.4524112441,0.0531319801,100669.353246549,5.65,-0.0068,0.8276534696,-0.0020916667,326.4792499444
01/04/1998,1112.2,15.75,1.41611221,0.0340652656,104098.681506782,5.64,0.00085,0.828356975,0.00555,328.2912097816
01/05/1998,1108.42,15.85,1.4299633713,-0.0022110831,103868.51066736,5.65,-0.00085,0.8276528716,0.0038583333,329.5578666993
01/06/1998,1108.39,15.95,1.4390241702,0.0011720888,103990.253785289,5.5,0.01275,0.8382054457,0.0173333333,335.2702030554
01/07/1998,1156.58,16.02,1.3851181933,0.0446816779,108636.712812705,5.46,0.0034,0.8410553442,0.00795,337.9356011697
01/08/1998,1074.62,16.08,1.4963428933,-0.0697052733,101064.161055053,5.34,0.0102,0.8496341088,0.01465,342.8863577269
01/09/1998,1020.64,16.14,1.5813607148,-0.0489801046,96114.0278757595,4.81,0.04505,0.8879101254,0.0490583333,359.7077909597
01/10/1998,1032.47,16.17,1.5661472004,0.0129107472,97354.9317899459,4.53,0.0238,0.9090423863,0.027575,369.6267332954
01/11/1998,1144.43,16.18,1.4138042519,0.1097451823,108039.166523648,4.83,-0.0255,0.8858618055,-0.021475,361.6889991979
01/12/1998,1190.05,16.2,1.3612873409,0.0410422656,112473.338689369,4.65,0.0153,0.8994154911,0.019175,368.6243857575
01/01/1999,1248.77,16.28,1.3036828239,0.0504827061,118151.297195222,4.72,-0.00595,0.8940639689,-0.0020166667,367.8809932462
01/02/1999,1246.58,16.37,1.3131928958,-0.0006615398,118073.135404522,5,-0.0238,0.8727852465,-0.0196333333,360.6582630788
01/03/1999,1281.66,16.45,1.2834917217,0.0292406691,121525.672890905,5.23,-0.01955,0.8557222949,-0.0151916667,355.1792629656
01/04/1999,1334.76,16.45,1.2324312985,0.0425002211,126690.540854141,5.18,0.00425,0.8593591147,0.0085666667,358.2219653183
01/05/1999,1332.07,16.45,1.2349200868,-0.0009883175,126565.330375496,5.54,-0.0306,0.8330627258,-0.0259833333,348.9141645861
01/06/1999,1322.55,16.45,1.2438093078,-0.0061176715,125791.045261762,5.9,-0.0306,0.8075710063,-0.0256833333,339.9528857923
01/07/1999,1380.99,16.51,1.1955191565,0.0452278637,131480.305509132,5.79,0.00935,0.8151217953,0.014175,344.7717179484
01/08/1999,1327.49,16.58,1.2489736269,-0.0377400351,126518.234160607,5.94,-0.01275,0.8047289924,-0.0078,342.0824985484
01/09/1999,1318.17,16.64,1.2623561453,-0.0059761907,125762.13707186,5.92,0.0017,0.8060970316,0.0066333333,344.3516457888
01/10/1999,1300.01,16.66,1.2815286036,-0.0127236581,124161.98263337,6.11,-0.01615,0.7930785646,-0.0110583333,340.5436905058
01/11/1999,1391,16.67,1.198418404,0.0710605645,132985.003207667,6.03,0.0068,0.7984714988,0.011825,344.570619646
01/12/1999,1428.68,16.69,1.1682112159,0.0280883058,136720.326641283,6.28,-0.02125,0.7815039795,-0.0160166667,339.051746888
01/01/2000,1425.59,16.71,1.1721462693,-0.0011879653,136557.907641503,6.66,-0.0323,0.7562614009,-0.02675,329.9821126588
01/02/2000,1388.87,16.74,1.205296392,-0.0247794091,133174.08338615,6.52,0.0119,0.7652609116,0.0173333333,335.7018026115
01/03/2000,1442.21,16.76,1.1621053799,0.039410936,138422.59866184,6.26,0.0221,0.7821731778,0.0273166667,344.8720568529
01/04/2000,1461.36,16.74,1.1455082936,0.0142454982,140394.497545849,5.99,0.02295,0.8001240522,0.0279416667,354.5083569081
01/05/2000,1418.48,16.72,1.1787265242,-0.0283890805,136408.826854494,6.44,-0.03825,0.7695193072,-0.0328833333,342.8509404384
01/06/2000,1461.96,16.7,1.142302115,0.0316336266,140723.932748836,6.1,0.0289,0.7917584152,0.0339833333,354.502158231
01/07/2000,1473,16.58,1.1255940258,0.0084967745,141919.632271812,6.05,0.00425,0.7951233884,0.0092916667,357.7960741179
01/08/2000,1485.46,16.47,1.1087474587,0.0093905107,143252.330093455,5.83,0.0187,0.8099921958,0.0235583333,366.2251532973
01/09/2000,1468.05,16.35,1.1137222847,-0.0108030509,141704.767878939,5.8,0.00255,0.8120576759,0.0073833333,368.9291156792
01/10/2000,1390.14,16.32,1.1739824766,-0.0521438113,134315.741198174,5.74,0.0051,0.81619917,0.0098833333,372.5753651058
01/11/2000,1378.04,16.3,1.1828393951,-0.0077272393,133277.851323797,5.72,0.0017,0.8175867086,0.0064666667,374.9846858001
