Country,,Value
NZL,01/01/93,7.87
NZL,01/02/93,7.53
NZL,01/03/93,7.24
NZL,01/04/93,7.15
NZL,01/05/93,6.58
NZL,01/06/93,6.42
NZL,01/07/93,5.7
NZL,01/08/93,5.62
NZL,01/09/93,5.3
NZL,01/10/93,5.45
NZL,01/11/93,5.85
NZL,01/12/93,5.25
NZL,01/01/94,4.66
NZL,01/02/94,4.64
NZL,01/03/94,5.43
NZL,01/04/94,6.39
NZL,01/05/94,5.99
NZL,01/06/94,6.07
NZL,01/07/94,7.08
NZL,01/08/94,7.06
NZL,01/09/94,7.49
NZL,01/10/94,8.01
NZL,01/11/94,8.47
NZL,01/12/94,9.53
NZL,01/01/95,9.29
NZL,01/02/95,9.37
NZL,01/03/95,9.42
NZL,01/04/95,9.23
NZL,01/05/95,9.1
NZL,01/06/95,9.04
NZL,01/07/95,8.84
NZL,01/08/95,9.03
NZL,01/09/95,9.22
NZL,01/10/95,8.69
NZL,01/11/95,8.31
NZL,01/12/95,8.56
NZL,01/01/96,8.61
NZL,01/02/96,8.51
NZL,01/03/96,8.86
NZL,01/04/96,9.22
NZL,01/05/96,9.82
NZL,01/06/96,10.04
NZL,01/07/96,10.12
NZL,01/08/96,9.87
NZL,01/09/96,9.9
NZL,01/10/96,9.61
NZL,01/11/96,8.97
NZL,01/12/96,8.08
NZL,01/01/97,7.55
NZL,01/02/97,7.46
NZL,01/03/97,7.58
NZL,01/04/97,7.49
NZL,01/05/97,7.02
NZL,01/06/97,6.96
NZL,01/07/97,7.79
NZL,01/08/97,8.34
NZL,01/09/97,8.06
NZL,01/10/97,7.76
NZL,01/11/97,7.6
NZL,01/12/97,8.3
NZL,01/01/98,8.89
NZL,01/02/98,8.95
NZL,01/03/98,9
NZL,01/04/98,9.26
NZL,01/05/98,8.88
NZL,01/06/98,9.15
NZL,01/07/98,7.75
NZL,01/08/98,6.79
NZL,01/09/98,5.79
NZL,01/10/98,4.85
NZL,01/11/98,4.5
NZL,01/12/98,4.38
NZL,01/01/99,4.47
NZL,01/02/99,4.3
NZL,01/03/99,4.59
NZL,01/04/99,4.64
NZL,01/05/99,4.67
NZL,01/06/99,4.74
NZL,01/07/99,4.72
NZL,01/08/99,4.77
NZL,01/09/99,4.94
NZL,01/10/99,5.1
NZL,01/11/99,5.35
NZL,01/12/99,5.67
NZL,01/01/00,5.68
NZL,01/02/00,5.93
NZL,01/03/00,6.26
NZL,01/04/00,6.49
NZL,01/05/00,6.77
NZL,01/06/00,6.88
NZL,01/07/00,6.83
NZL,01/08/00,6.74
NZL,01/09/00,6.66
NZL,01/10/00,6.65
NZL,01/11/00,6.64
NZL,01/12/00,6.71
NZL,01/01/01,6.53
NZL,01/02/01,6.48
NZL,01/03/01,6.25
NZL,01/04/01,5.97
NZL,01/05/01,5.79
NZL,01/06/01,5.82
NZL,01/07/01,5.79
NZL,01/08/01,5.83
NZL,01/09/01,5.57
NZL,01/10/01,5.15
NZL,01/11/01,4.87
NZL,01/12/01,4.86
NZL,01/01/02,4.86
NZL,01/02/02,4.93
NZL,01/03/02,5.31
NZL,01/04/02,5.68
NZL,01/05/02,5.83
NZL,01/06/02,5.96
NZL,01/07/02,6
NZL,01/08/02,5.87
NZL,01/09/02,5.86
NZL,01/10/02,5.88
NZL,01/11/02,5.9
NZL,01/12/02,5.92
NZL,01/01/03,5.86
NZL,01/02/03,5.82
NZL,01/03/03,5.81
NZL,01/04/03,5.73
NZL,01/05/03,5.38
NZL,01/06/03,5.23
NZL,01/07/03,5.11
NZL,01/08/03,5.11
NZL,01/09/03,5.15
NZL,01/10/03,5.19
NZL,01/11/03,5.37
NZL,01/12/03,5.32
NZL,01/01/04,5.35
NZL,01/02/04,5.59
NZL,01/03/04,5.54
NZL,01/04/04,5.59
NZL,01/05/04,5.9
NZL,01/06/04,6.07
NZL,01/07/04,6.25
NZL,01/08/04,6.44
NZL,01/09/04,6.64
NZL,01/10/04,6.75
NZL,01/11/04,6.72
NZL,01/12/04,6.71
NZL,01/01/05,6.76
NZL,01/02/05,6.83
NZL,01/03/05,6.99
NZL,01/04/05,7.05
NZL,01/05/05,7.05
NZL,01/06/05,7.03
NZL,01/07/05,7.03
NZL,01/08/05,7.03
NZL,01/09/05,7.09
NZL,01/10/05,7.28
NZL,01/11/05,7.54
NZL,01/12/05,7.66
NZL,01/01/06,7.64
NZL,01/02/06,7.53
NZL,01/03/06,7.49
NZL,01/04/06,7.47
NZL,01/05/06,7.49
NZL,01/06/06,7.47
NZL,01/07/06,7.48
NZL,01/08/06,7.49
NZL,01/09/06,7.56
NZL,01/10/06,7.66
NZL,01/11/06,7.61
NZL,01/12/06,7.66
NZL,01/01/07,7.7
NZL,01/02/07,7.75
NZL,01/03/07,7.88
NZL,01/04/07,7.98
NZL,01/05/07,8.09
NZL,01/06/07,8.32
NZL,01/07/07,8.44
NZL,01/08/07,8.72
NZL,01/09/07,8.81
NZL,01/10/07,8.68
NZL,01/11/07,8.73
NZL,01/12/07,8.9
NZL,01/01/08,8.75
NZL,01/02/08,8.82
NZL,01/03/08,8.91
NZL,01/04/08,8.87
NZL,01/05/08,8.71
NZL,01/06/08,8.68
NZL,01/07/08,8.46
NZL,01/08/08,8.2
NZL,01/09/08,7.95
NZL,01/10/08,7.43
NZL,01/11/08,6.25
NZL,01/12/08,5.23
NZL,01/01/09,4.38
NZL,01/02/09,3.4
NZL,01/03/09,3.24
NZL,01/04/09,3.12
NZL,01/05/09,2.82
NZL,01/06/09,2.78
NZL,01/07/09,2.79
NZL,01/08/09,2.76
NZL,01/09/09,2.77
NZL,01/10/09,2.79
NZL,01/11/09,2.8
NZL,01/12/09,2.78
NZL,01/01/10,2.78
NZL,01/02/10,2.73
NZL,01/03/10,2.67
NZL,01/04/10,2.69
NZL,01/05/10,2.89
NZL,01/06/10,3.07
NZL,01/07/10,3.23
NZL,01/08/10,3.25
NZL,01/09/10,3.18
NZL,01/10/10,3.18
NZL,01/11/10,3.17
NZL,01/12/10,3.17
NZL,01/01/11,3.19
NZL,01/02/11,3.13
NZL,01/03/11,2.69
NZL,01/04/11,2.65
NZL,01/05/11,2.66
NZL,01/06/11,2.65
NZL,01/07/11,2.71
NZL,01/08/11,2.9
NZL,01/09/11,2.88
NZL,01/10/11,2.76
NZL,01/11/11,2.69
NZL,01/12/11,2.69
NZL,01/01/12,2.74
NZL,01/02/12,2.75
NZL,01/03/12,2.74
NZL,01/04/12,2.74
NZL,01/05/12,2.59
NZL,01/06/12,2.61
NZL,01/07/12,2.67
NZL,01/08/12,2.64
NZL,01/09/12,2.64
NZL,01/10/12,2.65
NZL,01/11/12,2.64
NZL,01/12/12,2.65
NZL,01/01/13,2.66
NZL,01/02/13,2.66
NZL,01/03/13,2.64
NZL,01/04/13,2.65
NZL,01/05/13,2.64
NZL,01/06/13,2.64
NZL,01/07/13,2.64
NZL,01/08/13,2.64
NZL,01/09/13,2.65
NZL,01/10/13,2.67
NZL,01/11/13,2.66
NZL,01/12/13,2.73
NZL,01/01/14,2.88
NZL,01/02/14,2.93
NZL,01/03/14,3.05
NZL,01/04/14,3.24
NZL,01/05/14,3.38
NZL,01/06/14,3.52
NZL,01/07/14,3.67
NZL,01/08/14,3.69
NZL,01/09/14,3.71
NZL,01/10/14,3.68
NZL,01/11/14,3.67
NZL,01/12/14,3.67
NZL,01/01/15,3.67
NZL,01/02/15,3.63
NZL,01/03/15,3.63
NZL,01/04/15,3.63
NZL,01/05/15,3.53
NZL,01/06/15,3.33
NZL,01/07/15,3.13
NZL,01/08/15,2.95
NZL,01/09/15,2.85
NZL,01/10/15,2.86
NZL,01/11/15,2.89
NZL,01/12/15,2.79
NZL,01/01/16,2.73
NZL,01/02/16,2.62
NZL,01/03/16,2.43
NZL,01/04/16,2.34
NZL,01/05/16,2.38
DNK,01/01/87,10.5
DNK,01/02/87,11.2
DNK,01/03/87,10.4
DNK,01/04/87,10.2
DNK,01/05/87,10
DNK,01/06/87,9.7
DNK,01/07/87,10
DNK,01/08/87,9.9
DNK,01/09/87,9.8
DNK,01/10/87,10.2
DNK,01/11/87,9.9
DNK,01/12/87,9.5
DNK,01/01/88,8.9
DNK,01/02/88,8.7
DNK,01/03/88,8.9
DNK,01/04/88,9.5
DNK,01/05/88,9
DNK,01/06/88,8.6712
DNK,01/07/88,8.2783
DNK,01/08/88,8.1936
DNK,01/09/88,8.1073
DNK,01/10/88,8.0878
DNK,01/11/88,8.1186
DNK,01/12/88,8.0528
DNK,01/01/89,8.1129
DNK,01/02/89,8.2852
DNK,01/03/89,8.3805
DNK,01/04/89,8.9161
DNK,01/05/89,9.2738
DNK,01/06/89,9.3735
DNK,01/07/89,9.59
DNK,01/08/89,9.3913
DNK,01/09/89,9.7478
DNK,01/10/89,11.3224
DNK,01/11/89,12.1953
DNK,01/12/89,12.1176
DNK,01/01/90,12.1989
DNK,01/02/90,12.3883
DNK,01/03/90,12.1172
DNK,01/04/90,11.3846
DNK,01/05/90,10.7634
DNK,01/06/90,10.7122
DNK,01/07/90,10.3203
DNK,01/08/90,10.5333
DNK,01/09/90,10.7633
DNK,01/10/90,10.428
DNK,01/11/90,10.4801
DNK,01/12/90,10.5174
DNK,01/01/91,10.6044
DNK,01/02/91,10.3399
DNK,01/03/91,10.1357
DNK,01/04/91,10.0008
DNK,01/05/91,9.7708
DNK,01/06/91,9.5049
DNK,01/07/91,9.4789
DNK,01/08/91,9.6989
DNK,01/09/91,9.8296
DNK,01/10/91,9.678
DNK,01/11/91,9.4881
DNK,01/12/91,9.889
DNK,01/01/92,10.1705
DNK,01/02/92,10.2117
DNK,01/03/92,10.1769
DNK,01/04/92,10.204
DNK,01/05/92,10.2401
DNK,01/06/92,10.5422
DNK,01/07/92,10.6461
DNK,01/08/92,11.1935
DNK,01/09/92,12.7614
DNK,01/10/92,13.0114
DNK,01/11/92,12.9896
DNK,01/12/92,18.1473
DNK,01/01/93,14.4453
DNK,01/02/93,17.3233
DNK,01/03/93,13.3702
DNK,01/04/93,10.6509
DNK,01/05/93,9.1857
DNK,01/06/93,8.1474
DNK,01/07/93,10.6902
DNK,01/08/93,12.0789
DNK,01/09/93,10.1565
DNK,01/10/93,8.6859
DNK,01/11/93,8.0077
DNK,01/12/93,7.5177
DNK,01/01/94,6.3879
DNK,01/02/94,6.3788
DNK,01/03/94,6.2234
DNK,01/04/94,6.1812
DNK,01/05/94,5.9357
DNK,01/06/94,6.2206
DNK,01/07/94,6.133
DNK,01/08/94,6.6043
DNK,01/09/94,6.605
DNK,01/10/94,6.4304
DNK,01/11/94,6.3276
DNK,01/12/94,6.1981
DNK,01/01/95,6.1983
DNK,01/02/95,5.9692
DNK,01/03/95,7.318
DNK,01/04/95,7.0656
DNK,01/05/95,6.7876
DNK,01/06/95,6.7246
DNK,01/07/95,6.5395
DNK,01/08/95,6.0749
DNK,01/09/95,5.7117
DNK,01/10/95,5.7314
DNK,01/11/95,5.3675
DNK,01/12/95,4.9978
DNK,01/01/96,4.5421
DNK,01/02/96,4.4518
DNK,01/03/96,4.3414
DNK,01/04/96,3.948
DNK,01/05/96,3.8435
DNK,01/06/96,3.9597
DNK,01/07/96,3.9285
DNK,01/08/96,3.9159
DNK,01/09/96,3.833
DNK,01/10/96,3.6727
DNK,01/11/96,3.6687
DNK,01/12/96,3.6461
DNK,01/01/97,3.633
DNK,01/02/97,3.6232
DNK,01/03/97,3.6769
DNK,01/04/97,3.6727
DNK,01/05/97,3.633
DNK,01/06/97,3.6215
DNK,01/07/97,3.621
DNK,01/08/97,3.6545
DNK,01/09/97,3.6654
DNK,01/10/97,3.9343
DNK,01/11/97,4.0112
DNK,01/12/97,4.022
DNK,01/01/98,3.9297
DNK,01/02/98,3.8783
DNK,01/03/98,3.8803
DNK,01/04/98,3.9228
DNK,01/05/98,4.5686
DNK,01/06/98,4.1395
DNK,01/07/98,4.1745
DNK,01/08/98,4.3344
DNK,01/09/98,4.912
DNK,01/10/98,4.848
DNK,01/11/98,4.4296
DNK,01/12/98,4.2318
DNK,01/01/99,3.869
DNK,01/02/99,3.615
DNK,01/03/99,3.459
DNK,01/04/99,3.1213
DNK,01/05/99,3.108
DNK,01/06/99,3.1266
DNK,01/07/99,3.1731
DNK,01/08/99,3.2069
DNK,01/09/99,3.1756
DNK,01/10/99,3.6907
DNK,01/11/99,3.8526
DNK,01/12/99,3.7988
DNK,01/01/00,3.7165
DNK,01/02/00,3.9332
DNK,01/03/00,4.1848
DNK,01/04/00,4.3271
DNK,01/05/00,4.6999
DNK,01/06/00,5.1762
DNK,01/07/00,5.7755
DNK,01/08/00,5.6575
DNK,01/09/00,6.1017
DNK,01/10/00,5.553
DNK,01/11/00,5.4961
DNK,01/12/00,5.3859
DNK,01/01/01,5.342
DNK,01/02/01,5.272
DNK,01/03/01,5.1622
DNK,01/04/01,5.1257
DNK,01/05/01,5.1075
DNK,01/06/01,4.9618
DNK,01/07/01,4.9324
DNK,01/08/01,4.8076
DNK,01/09/01,4.4334
DNK,01/10/01,3.9596
DNK,01/11/01,3.701
DNK,01/12/01,3.6365
DNK,01/01/02,3.6348
DNK,01/02/02,3.6046
DNK,01/03/02,3.6376
DNK,01/04/02,3.6666
DNK,01/05/02,3.7262
DNK,01/06/02,3.7322
DNK,01/07/02,3.678
DNK,01/08/02,3.579
DNK,01/09/02,3.4523
DNK,01/10/02,3.4359
DNK,01/11/02,3.3108
DNK,01/12/02,3.0713
DNK,01/01/03,2.9731
DNK,01/02/03,2.8343
DNK,01/03/03,2.6663
DNK,01/04/03,2.668
DNK,01/05/03,2.5404
DNK,01/06/03,2.2132
DNK,01/07/03,2.1779
DNK,01/08/03,2.185
DNK,01/09/03,2.186
DNK,01/10/03,2.1955
DNK,01/11/03,2.2126
DNK,01/12/03,2.2246
DNK,01/01/04,2.1933
DNK,01/02/04,2.1793
DNK,01/03/04,2.1447
DNK,01/04/04,2.1688
DNK,01/05/04,2.1964
DNK,01/06/04,2.2099
DNK,01/07/04,2.2183
DNK,01/08/04,2.2088
DNK,01/09/04,2.2108
DNK,01/10/04,2.2057
DNK,01/11/04,2.2064
DNK,01/12/04,2.1976
DNK,01/01/05,2.1958
DNK,01/02/05,2.1894
DNK,01/03/05,2.186
DNK,01/04/05,2.181
DNK,01/05/05,2.1759
DNK,01/06/05,2.1609
DNK,01/07/05,2.1628
DNK,01/08/05,2.1729
DNK,01/09/05,2.1766
DNK,01/10/05,2.2178
DNK,01/11/05,2.3908
DNK,01/12/05,2.4802
DNK,01/01/06,2.5246
DNK,01/02/06,2.6574
DNK,01/03/06,2.8477
DNK,01/04/06,2.9226
DNK,01/05/06,2.9779
DNK,01/06/06,3.0805
DNK,01/07/06,3.2044
DNK,01/08/06,3.3311
DNK,01/09/06,3.4463
DNK,01/10/06,3.6145
DNK,01/11/06,3.7245
DNK,01/12/06,3.8371
DNK,01/01/07,3.9204
DNK,01/02/07,3.9949
DNK,01/03/07,4.0726
DNK,01/04/07,4.1684
DNK,01/05/07,4.2832
DNK,01/06/07,4.373
DNK,01/07/07,4.4158
DNK,01/08/07,4.6605
DNK,01/09/07,4.8493
DNK,01/10/07,4.8356
DNK,01/11/07,4.8184
DNK,01/12/07,4.9196
DNK,01/01/08,4.7199
DNK,01/02/08,4.6148
DNK,01/03/08,4.8007
DNK,01/04/08,4.9955
DNK,01/05/08,5.1507
DNK,01/06/08,5.3286
DNK,01/07/08,5.3789
DNK,01/08/08,5.3833
DNK,01/09/08,5.4176
DNK,01/10/08,5.9903
DNK,01/11/08,6.0757
DNK,01/12/08,5.3699
DNK,01/01/09,4.4204
DNK,01/02/09,3.8595
DNK,01/03/09,3.2773
DNK,01/04/09,2.9361
DNK,01/05/09,2.6695
DNK,01/06/09,2.3308
DNK,01/07/09,2.0642
DNK,01/08/09,1.938
DNK,01/09/09,1.7625
DNK,01/10/09,1.5828
DNK,01/11/09,1.5587
DNK,01/12/09,1.5521
DNK,01/01/10,1.4587
DNK,01/02/10,1.3927
DNK,01/03/10,1.3717
DNK,01/04/10,1.2835
DNK,01/05/10,1.252
DNK,01/06/10,1.152
DNK,01/07/10,1.1341
DNK,01/08/10,1.1451
DNK,01/09/10,1.146
DNK,01/10/10,1.1913
DNK,01/11/10,1.2388
DNK,01/12/10,1.2117
DNK,01/01/11,1.2161
DNK,01/02/11,1.2398
DNK,01/03/11,1.3074
DNK,01/04/11,1.4083
DNK,01/05/11,1.457
DNK,01/06/11,1.5136
DNK,01/07/11,1.6625
DNK,01/08/11,1.6041
DNK,01/09/11,1.4366
DNK,01/10/11,1.3974
DNK,01/11/11,1.2877
DNK,01/12/11,1.0837
DNK,01/01/12,1.0069
DNK,01/02/12,1.0007
DNK,01/03/12,0.9878
DNK,01/04/12,0.9652
DNK,01/05/12,0.9009
DNK,01/06/12,0.6214
DNK,01/07/12,0.4068
DNK,01/08/12,0.3124
DNK,01/09/12,0.3217
DNK,01/10/12,0.3345
DNK,01/11/12,0.3009
DNK,01/12/12,0.2771
DNK,01/01/13,0.3051
DNK,01/02/13,0.3285
DNK,01/03/13,0.2743
DNK,01/04/13,0.26
DNK,01/05/13,0.2403
DNK,01/06/13,0.2582
DNK,01/07/13,0.2684
DNK,01/08/13,0.2681
DNK,01/09/13,0.2711
DNK,01/10/13,0.273
DNK,01/11/13,0.2536
DNK,01/12/13,0.2585
DNK,01/01/14,0.28
DNK,01/02/14,0.27
DNK,01/03/14,0.29
DNK,01/04/14,0.31
DNK,01/05/14,0.35
DNK,01/06/14,0.36
DNK,01/07/14,0.38
DNK,01/08/14,0.37
DNK,01/09/14,0.28
DNK,01/10/14,0.3
DNK,01/11/14,0.3
DNK,01/12/14,0.3
DNK,01/01/15,0.18
DNK,01/02/15,-0.33
DNK,01/03/15,-0.19
DNK,01/04/15,-0.19
DNK,01/05/15,-0.18
DNK,01/06/15,-0.2
DNK,01/07/15,-0.16
DNK,01/08/15,-0.07
DNK,01/09/15,-0.01
DNK,01/10/15,-0.07
DNK,01/11/15,-0.14
DNK,01/12/15,-0.13
DNK,01/01/16,-0.06
DNK,01/02/16,-0.08
DNK,01/03/16,-0.13
DNK,01/04/16,-0.09
DNK,01/05/16,-0.09
ISR,01/01/92,14.68286
ISR,01/02/92,12.9115
ISR,01/03/92,12.25773
ISR,01/04/92,12.26714
ISR,01/05/92,12.62895
ISR,01/06/92,11.9835
ISR,01/07/92,11.26227
ISR,01/08/92,11.03381
ISR,01/09/92,10.87842
ISR,01/10/92,10.94533
ISR,01/11/92,10.70182
ISR,01/12/92,10.88957
ISR,01/01/93,11.54714
ISR,01/02/93,12.3255
ISR,01/03/93,11.845
ISR,01/04/93,11.92533
ISR,01/05/93,12.07952
ISR,01/06/93,12.31136
ISR,01/07/93,11.117
ISR,01/08/93,9.999565
ISR,01/09/93,10.22889
ISR,01/10/93,9.627895
ISR,01/11/93,10.00364
ISR,01/12/93,10.09864
ISR,01/01/94,10.36954
ISR,01/02/94,10.4085
ISR,01/03/94,10.36
ISR,01/04/94,10.42556
ISR,01/05/94,10.86429
ISR,01/06/94,11.57955
ISR,01/07/94,12.085
ISR,01/08/94,13.17381
ISR,01/09/94,14.5725
ISR,01/10/94,15.86727
ISR,01/11/94,16.38727
ISR,01/12/94,17.5481
ISR,01/01/95,16.62826
ISR,01/02/95,16.417
ISR,01/03/95,15.86714
ISR,01/04/95,14.499
ISR,01/05/95,14.03105
ISR,01/06/95,13.748
ISR,01/07/95,13.68136
ISR,01/08/95,13.90318
ISR,01/09/95,14.07059
ISR,01/10/95,14.67177
ISR,01/11/95,14.48818
ISR,01/12/95,14.44381
ISR,01/01/96,14.14044
ISR,01/02/96,14.60905
ISR,01/03/96,14.882
ISR,01/04/96,15.42813
ISR,01/05/96,15.8785
ISR,01/06/96,17.01952
ISR,01/07/96,17.39952
ISR,01/08/96,16.34429
ISR,01/09/96,15.84158
ISR,01/10/96,15.73261
ISR,01/11/96,15.5095
ISR,01/12/96,15.21636
ISR,01/01/97,14.53571
ISR,01/02/97,14.0435
ISR,01/03/97,14.04333
ISR,01/04/97,14.09889
ISR,01/05/97,14.01105
ISR,01/06/97,13.431
ISR,01/07/97,12.90435
ISR,01/08/97,13.2855
ISR,01/09/97,13.73619
ISR,01/10/97,13.64625
ISR,01/11/97,13.77429
ISR,01/12/97,13.7285
ISR,01/01/98,13.37238
ISR,01/02/98,12.9855
ISR,01/03/98,12.65454
ISR,01/04/98,12.39895
ISR,01/05/98,11.5365
ISR,01/06/98,11.28227
ISR,01/07/98,10.90364
ISR,01/08/98,9.824286
ISR,01/09/98,9.967647
ISR,01/10/98,11.34177
ISR,01/11/98,13.43454
ISR,01/12/98,13.59174
ISR,01/01/99,13.36238
ISR,01/02/99,13.3485
ISR,01/03/99,12.81105
ISR,01/04/99,12.30875
ISR,01/05/99,12.021
ISR,01/06/99,11.96727
ISR,01/07/99,11.6605
ISR,01/08/99,11.29826
ISR,01/09/99,11.76474
ISR,01/10/99,11.68222
ISR,01/11/99,11.41455
ISR,01/12/99,10.80591
ISR,01/01/00,9.995789
ISR,01/02/00,9.708095
ISR,01/03/00,8.999524
ISR,01/04/00,9.105882
ISR,01/05/00,9.294286
ISR,01/06/00,9.145294
ISR,01/07/00,9.049091
ISR,01/08/00,9.098182
ISR,01/09/00,8.937647
ISR,01/10/00,8.7105
ISR,01/11/00,8.423636
ISR,01/12/00,8.07619
ISR,01/01/01,7.723913
ISR,01/02/01,7.23
ISR,01/03/01,7.115714
ISR,01/04/01,6.909474
ISR,01/05/01,6.770952
ISR,01/06/01,6.1965
ISR,01/07/01,6.214545
ISR,01/08/01,6.366316
ISR,01/09/01,6.595
ISR,01/10/01,6.263158
ISR,01/11/01,5.921667
ISR,01/12/01,5.070909
ISR,01/01/02,4.036522
ISR,01/02/02,4.375263
ISR,01/03/02,4.87625
ISR,01/04/02,5.078333
ISR,01/05/02,5.511429
ISR,01/06/02,8.286667
ISR,01/07/02,9.129091
ISR,01/08/02,9.001111
ISR,01/09/02,9.066842
ISR,01/10/02,9.283913
ISR,01/11/02,9.004706
ISR,01/12/02,8.36087
ISR,01/01/03,8.172857
ISR,01/02/03,8.416
ISR,01/03/03,8.063889
ISR,01/04/03,7.484118
ISR,01/05/03,7.349333
ISR,01/06/03,6.791429
ISR,01/07/03,6.165217
ISR,01/08/03,5.675882
ISR,01/09/03,5.484762
ISR,01/10/03,5.3815
ISR,01/11/03,5.407222
ISR,01/12/03,4.951304
ISR,01/01/04,4.673529
ISR,01/02/04,4.56381
ISR,01/03/04,4.342273
ISR,01/04/04,4.243333
ISR,01/05/04,4.288235
ISR,01/06/04,4.217727
ISR,01/07/04,4.254706
ISR,01/08/04,4.204783
ISR,01/09/04,4.204375
ISR,01/10/04,4.205625
ISR,01/11/04,4.128182
ISR,01/12/04,3.820909
ISR,01/01/05,3.661579
ISR,01/02/05,3.4285
ISR,01/03/05,3.533043
ISR,01/04/05,3.661875
ISR,01/05/05,3.668571
ISR,01/06/05,3.624706
ISR,01/07/05,3.684286
ISR,01/08/05,3.740455
ISR,01/09/05,3.84
ISR,01/10/05,4.246923
ISR,01/11/05,4.553636
ISR,01/12/05,4.931429
ISR,01/01/06,4.9815
ISR,01/02/06,5.2305
ISR,01/03/06,5.282941
ISR,01/04/06,5.431176
ISR,01/05/06,5.619524
ISR,01/06/06,5.714118
ISR,01/07/06,5.7
ISR,01/08/06,5.802273
ISR,01/09/06,5.795
ISR,01/10/06,5.496667
ISR,01/11/06,5.322632
ISR,01/12/06,5.172857
ISR,01/01/07,4.71087
ISR,01/02/07,4.599
ISR,01/03/07,4.394444
ISR,01/04/07,4.1
ISR,01/05/07,3.812381
ISR,01/06/07,3.83
ISR,01/07/07,3.833182
ISR,01/08/07,4.388421
ISR,01/09/07,4.33
ISR,01/10/07,4.233333
ISR,01/11/07,4.315556
ISR,01/12/07,4.517273
ISR,01/01/08,4.360435
ISR,01/02/08,4.111765
ISR,01/03/08,3.362273
ISR,01/04/08,3.009524
ISR,01/05/08,3.48375
ISR,01/06/08,3.659474
ISR,01/07/08,3.783182
ISR,01/08/08,4.058235
ISR,01/09/08,4.2265
ISR,01/10/08,3.597333
ISR,01/11/08,2.986111
ISR,01/12/08,2.105217
ISR,01/01/09,1.29619
ISR,01/02/09,0.618125
ISR,01/03/09,0.487727
ISR,01/04/09,0.39
ISR,01/05/09,0.372941
ISR,01/06/09,0.311818
ISR,01/07/09,0.412778
ISR,01/08/09,0.537273
ISR,01/09/09,0.701053
ISR,01/10/09,0.722778
ISR,01/11/09,0.749545
ISR,01/12/09,1.072609
ISR,01/01/10,1.238333
ISR,01/02/10,1.268421
ISR,01/03/10,1.395238
ISR,01/04/10,1.496875
ISR,01/05/10,1.4925
ISR,01/06/10,1.637273
ISR,01/07/10,1.615882
ISR,01/08/10,1.788261
ISR,01/09/10,1.8275
ISR,01/10/10,1.905556
ISR,01/11/10,1.952273
ISR,01/12/10,2.088182
ISR,01/01/11,2.052105
ISR,01/02/11,2.319
ISR,01/03/11,2.684545
ISR,01/04/11,3.102308
ISR,01/05/11,3.090476
ISR,01/06/11,3.240556
ISR,01/07/11,3.21619
ISR,01/08/11,3.063636
ISR,01/09/11,2.815625
ISR,01/10/11,2.686111
ISR,01/11/11,2.702273
ISR,01/12/11,2.618571
ISR,01/01/12,2.474
ISR,01/02/12,2.428421
ISR,01/03/12,2.518824
ISR,01/04/12,2.541053
ISR,01/05/12,2.493182
ISR,01/06/12,2.332941
ISR,01/07/12,2.086364
ISR,01/08/12,2.074091
ISR,01/09/12,2.168333
ISR,01/10/12,2.138
ISR,01/11/12,1.897222
ISR,01/12/12,1.870909
ISR,01/01/13,1.715455
ISR,01/02/13,1.71375
ISR,01/03/13,1.661111
ISR,01/04/13,1.705789
ISR,01/05/13,1.478824
ISR,01/06/13,1.236667
ISR,01/07/13,1.209091
ISR,01/08/13,1.198036
ISR,01/09/13,1.160362
ISR,01/10/13,0.969928
ISR,01/11/13,0.896269
ISR,01/12/13,0.89519
ISR,01/01/14,0.950073
ISR,01/02/14,0.895856
ISR,01/03/14,0.679125
ISR,01/04/14,0.708749
ISR,01/05/14,0.650871
ISR,01/06/14,0.658703
ISR,01/07/14,0.663872
ISR,01/08/14,0.429697
ISR,01/09/14,0.246365
ISR,01/10/14,0.223835
ISR,01/11/14,0.216616
ISR,01/12/14,0.234654
ISR,01/01/15,0.234601
ISR,01/02/15,0.21067
ISR,01/03/15,0.111232
ISR,01/04/15,0.097762
ISR,01/05/15,0.08702
ISR,01/06/15,0.114789
ISR,01/07/15,0.101912
ISR,01/08/15,0.097983
ISR,01/09/15,0.080002
ISR,01/10/15,0.092436
ISR,01/11/15,0.13234
ISR,01/12/15,0.115552
ISR,01/01/16,0.089136
ISR,01/02/16,0.071796
ISR,01/03/16,0.095433
ISR,01/04/16,0.11043
ISR,01/05/16,0.102796
GBR,01/01/78,6.2586
GBR,01/02/78,6.8675
GBR,01/03/78,6.8186
GBR,01/04/78,7.6215
GBR,01/05/78,9.2952
GBR,01/06/78,10.0411
GBR,01/07/78,10.1814
GBR,01/08/78,9.4489
GBR,01/09/78,9.3643
GBR,01/10/78,10.5668
GBR,01/11/78,12.0652
GBR,01/12/78,12.355
GBR,01/01/79,12.6857
GBR,01/02/79,13.3183
GBR,01/03/79,12.0455
GBR,01/04/79,11.69
GBR,01/05/79,11.8152
GBR,01/06/79,13.119
GBR,01/07/79,13.9811
GBR,01/08/79,14.1189
GBR,01/09/79,14.167
GBR,01/10/79,14.2146
GBR,01/11/79,16.2455
GBR,01/12/79,16.8139
GBR,01/01/80,17.155
GBR,01/02/80,17.774
GBR,01/03/80,18.1074
GBR,01/04/80,17.6373
GBR,01/05/80,17.0435
GBR,01/06/80,16.769
GBR,01/07/80,15.8802
